20.4256,-9.1613
21.3265,-8.762
22.2671,-8.3627
23.2492,-7.9456
24.2746,-7.5641
25.3453,-7.2002
26.4631,-6.8098
27.6303,-6.4726
28.849,-6.0733
30.1214,-5.7273
31.4499,-5.3901
32.837,-5.0618
34.2853,-4.7068
35.7974,-4.3963
37.3763,-4.0679
39.0248,-3.7662
40.746,-3.4912
42.5431,-3.1983
44.4195,-2.9321
46.3786,-2.6659
48.4242,-2.4441
50.5599,-2.2755
52.7899,-2.1957
55.1182,-2.0892
57.5492,-1.8851
60.0875,-1.5923
62.7376,-1.3083
65.5047,-1.0421
68.3938,-0.8203
71.4104,-0.6428
74.5599,-0.5275
77.8484,-0.5008
81.282,-0.3855
84.8669,-0.208
88.61,-0.0394
92.5182,0.1558
96.5988,0.2268
100.8593,0.2978
105.3077,0.3776
109.9524,0.4397
114.8018,0.4664
119.8652,0.5107
125.1519,0.5551
130.6718,0.5728
136.4351,0.6261
142.4526,0.5551
149.1642,0.5847
155.2956,0.5329
167.8414,0.5817
175.2441,0.564
182.9733,0.5551
191.0434,0.5107
199.4694,0.4664
208.2671,0.4486
217.4528,0.3776
227.0436,0.3155
237.0575,0.2445
247.513,0.2002
258.4296,0.1824
269.8278,0.1558
281.7286,0.1558
292.8875,0.1003
307.1282,0.0404
320.6742,0.1114
335.7824,0.0227
345.0876,-0.0439
381.1021,-0.0039
397.9107,-0.0039
415.4607,-0.0217
433.7848,0.0316
452.917,0.0671
472.8931,0.0759
485.2992,0.1114
515.5273,0.1114
566.8775,0.2002
591.8798,0.2357
617.9849,0.3244
636.9406,0.4664
679.5406,0.6261
709.512,0.6705
734.4381,0.7326
780.1844,0.6261
821.6568,0.5728
857.8963,0.6438
895.7342,0.7414
935.2409,0.8568
976.49,0.9012
1037.3131,1.3093
1083.0642,1.5312
1130.8332,1.8595
1180.709,2.1878
1232.7846,2.525
1287.157,2.8711
1343.9276,3.2171
1403.202,3.5898
1465.0908,3.8826
1529.7092,4.2376
1597.1776,4.5925
1667.6217,4.8853
1741.1728,5.2491
1817.9679,5.6041
1898.15,5.9856
1981.8687,6.3494
2060.3679,6.7332
2132.7514,7.188
2207.6779,7.6427
2285.2366,8.0531
2365.5201,8.4746
2448.624,8.9072
2534.6475,9.3287
2623.6932,9.7723
2727.6142,10.3084
2823.439,10.8334
2918.4285,11.3511
2999.3039,11.8332
3077.9891,12.2828
3145.1346,12.6895
3227.6456,13.0888
3355.4884,13.5635
3503.4835,13.7143
3642.2519,13.4881
3745.8794,13.0444
3802.8948,12.6562
3869.1186,12.2569
3919.5422,11.8243
3987.7973,11.3658
4057.2411,10.8039
4127.8941,10.2862
4181.6901,9.7557
4254.5103,9.251
4328.5986,8.7741
4407.7802,8.3459
4539.0616,7.991
4718.8479,7.5873
4821.7884,7.1288
4931.2293,6.6334
5048.962,6.2489
5139.8419,5.7815
5238.3832,5.3201
5394.4033,4.8143
5371.171,4.5259
5512.0809,3.9935
5608.0686,3.4389
5651.8066,2.9332
5730.4072,2.4037
5780.0866,1.9551
,
5830.1968,0.984
5893.4459,0.3111
5897.6868,-0.3101
5972.8284,-1.0066
6061.1232,-1.5302
,
6074.2174,-2.4508
6200.0314,-2.9998
6410.9258,-2.3731
6374.1386,-2.8907
6494.475,-1.8629
6550.7785,-1.386
6579.113,-0.9534
6650.4867,-0.4764
6708.1428,0.0671
6766.2987,0.6106
6824.9588,1.1762
6884.1274,1.6975
6928.8403,2.4333
,
7122.9012,3.8264
7049.4995,3.3946
7172.2599,4.415
7328.7209,5.295
7265.731,4.7256
7449.9101,5.9679
7569.8353,6.4892
7818.8824,6.8108
8093.5704,6.5151
8305.901,6.0566
8672.2359,5.8348
9015.7318,5.6684
9252.2548,5.258
9292.2742,4.8464
9413.3741,4.2523
9454.0904,3.646
9536.0522,3.0929
9618.7245,2.5664
,
9702.1135,1.2798
9744.0787,1.8417
9786.2255,0.6882
9828.5545,0.1558
9871.0667,-0.3618
9978.1532,-0.8425
10130.0289,-1.5967
10086.4015,-2.0404
10284.2163,-2.4619
10395.7849,-2.8759
10668.5129,-3.3492
11139.0517,-3.6598
11580.2549,-3.6709
12143.3045,-3.2516
12504.9809,-3.7396
12825.6596,-4.2291
13238.0968,-3.7855
13703.1692,-3.4557
14328.1515,-3.6819
14682.9038,-3.3159
14874.2561,-2.7281
14938.5927,-2.2844
15133.2772,-1.7853
15485.6688,-1.5154
15800.7362,-2.1809
15869.0802,-2.7724
16006.6564,-3.2309
15972.1509,-3.7263
,
16145.4252,-4.6728
16110.6206,-5.1849
16215.2602,-5.6119
,
16285.3972,-6.4845
16250.2908,-6.9651
16355.8375,-7.3422
16426.5826,-7.8672
,
16391.1719,-9.1834
16521.3855,-9.7306
16604.7868,-10.3592
16568.992,-10.862
16533.2743,-11.3574
16640.659,-11.8233
16712.636,-12.3409
,
,
,
,
16857.5254,-14.7293
,
,
,
,
16930.4404,-17.0142
,
,
17003.6708,-18.3156
16967.0161,-18.8333
17101.8043,-19.3509
17151.0833,-19.8093
19055.8238,-19.3213
,
19221.0273,-17.8838
19187.8724,-18.4635
19022.9539,-18.7002
19270.8671,-17.0142
19354.2207,-17.2582
19606.451,-15.5205
19522.0111,-16.186
